word,theword,block,response,response_numeric,totcount,uni_lemma,count,proportion,language,eng_response,cleaned_response,matching_response
dress (object),dress (object),category_organization,none of these,3,10,dress (object),3,0.3,Kiswahili,none of these,none of these,none of these
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,French (French),shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,English (American),shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Spanish (Mexican),shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,English (Australian),shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Turkish,shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Korean,shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Russian,shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Spanish (European),shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Mandarin (Taiwanese),shape,shape,shape
dress (object),dress (object),category_organization,shape,0,10,dress (object),1,0.1,Kiswahili,shape,shape,shape
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,French (French),color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,English (American),color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Spanish (Mexican),color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,English (Australian),color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Turkish,color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Korean,color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Russian,color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Spanish (European),color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Mandarin (Taiwanese),color,color,color
dress (object),dress (object),category_organization,color,2,10,dress (object),1,0.1,Kiswahili,color,color,color
dried seaweed,dried seaweed,category_organization,material,1,7,dried seaweed,5,0.7142857142857143,Korean,material,material,material
dried seaweed,dried seaweed,category_organization,none of these,3,7,dried seaweed,2,0.2857142857142857,Korean,none of these,none of these,none of these
drink (beverage),drink (beverage),category_organization,color,2,10,drink (beverage),1,0.1,English (Australian),color,color,color
drink (beverage),drink (beverage),category_organization,color,2,10,drink (beverage),1,0.1,English (American),color,color,color
drink (beverage),drink (beverage),category_organization,color,2,10,drink (beverage),1,0.1,Mandarin (Beijing),color,color,color
drink (beverage),drink (beverage),category_organization,color,2,10,drink (beverage),1,0.1,Mandarin (Taiwanese),color,color,color
drink (beverage),drink (beverage),category_organization,none of these,3,10,drink (beverage),4,0.4,English (Australian),none of these,none of these,none of these
drink (beverage),drink (beverage),category_organization,none of these,3,10,drink (beverage),4,0.4,English (American),none of these,none of these,none of these
drink (beverage),drink (beverage),category_organization,none of these,3,10,drink (beverage),4,0.4,Mandarin (Beijing),none of these,none of these,none of these
drink (beverage),drink (beverage),category_organization,none of these,3,10,drink (beverage),4,0.4,Mandarin (Taiwanese),none of these,none of these,none of these
drink (beverage),drink (beverage),category_organization,material,1,10,drink (beverage),5,0.5,English (Australian),material,material,material
drink (beverage),drink (beverage),category_organization,material,1,10,drink (beverage),5,0.5,English (American),material,material,material
drink (beverage),drink (beverage),category_organization,material,1,10,drink (beverage),5,0.5,Mandarin (Beijing),material,material,material
drink (beverage),drink (beverage),category_organization,material,1,10,drink (beverage),5,0.5,Mandarin (Taiwanese),material,material,material
drum (object),drum (object),category_organization,shape,0,11,drum (object),7,0.6363636363636364,Spanish (European),shape,shape,shape
drum (object),drum (object),category_organization,shape,0,11,drum (object),7,0.6363636363636364,Turkish,shape,shape,shape
drum (object),drum (object),category_organization,shape,0,11,drum (object),7,0.6363636363636364,Mandarin (Taiwanese),shape,shape,shape
drum (object),drum (object),category_organization,shape,0,11,drum (object),7,0.6363636363636364,Spanish (Peruvian),shape,shape,shape
drum (object),drum (object),category_organization,material,1,11,drum (object),2,0.18181818181818182,Spanish (European),material,material,material
drum (object),drum (object),category_organization,material,1,11,drum (object),2,0.18181818181818182,Turkish,material,material,material
drum (object),drum (object),category_organization,material,1,11,drum (object),2,0.18181818181818182,Mandarin (Taiwanese),material,material,material
drum (object),drum (object),category_organization,material,1,11,drum (object),2,0.18181818181818182,Spanish (Peruvian),material,material,material
drum (object),drum (object),category_organization,none of these,3,11,drum (object),2,0.18181818181818182,Spanish (European),none of these,none of these,none of these
drum (object),drum (object),category_organization,none of these,3,11,drum (object),2,0.18181818181818182,Turkish,none of these,none of these,none of these
drum (object),drum (object),category_organization,none of these,3,11,drum (object),2,0.18181818181818182,Mandarin (Taiwanese),none of these,none of these,none of these
drum (object),drum (object),category_organization,none of these,3,11,drum (object),2,0.18181818181818182,Spanish (Peruvian),none of these,none of these,none of these
dryer,dryer,category_organization,none of these,3,10,dryer,9,0.9,Mandarin (Taiwanese),none of these,none of these,none of these
dryer,dryer,category_organization,none of these,3,10,dryer,9,0.9,English (American),none of these,none of these,none of these
dryer,dryer,category_organization,shape,0,10,dryer,1,0.1,Mandarin (Taiwanese),shape,shape,shape
dryer,dryer,category_organization,shape,0,10,dryer,1,0.1,English (American),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Mandarin (Beijing),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Catalan,shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Korean,shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Japanese,shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Spanish (European),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Turkish,shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Russian,shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,English (American),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,French (French),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Mandarin (Taiwanese),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Spanish (Mexican),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,English (Australian),shape,shape,shape
duck,duck,category_organization,shape,0,16,duck,4,0.25,Cantonese,shape,shape,shape
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Mandarin (Beijing),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Catalan,none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Korean,none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Japanese,none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Spanish (European),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Turkish,none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Russian,none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,English (American),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,French (French),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Mandarin (Taiwanese),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Spanish (Mexican),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,English (Australian),none of these,none of these,none of these
duck,duck,category_organization,none of these,3,16,duck,12,0.75,Cantonese,none of these,none of these,none of these
dumpling,dumpling,category_organization,none of these,3,7,dumpling,2,0.2857142857142857,Mandarin (Taiwanese),none of these,none of these,none of these
dumpling,dumpling,category_organization,none of these,3,7,dumpling,2,0.2857142857142857,Mandarin (Beijing),none of these,none of these,none of these
dumpling,dumpling,category_organization,none of these,3,7,dumpling,2,0.2857142857142857,Mandarin (Beijing),none of these,none of these,none of these
dumpling,dumpling,category_organization,material,1,7,dumpling,3,0.42857142857142855,Mandarin (Taiwanese),material,material,material
dumpling,dumpling,category_organization,material,1,7,dumpling,3,0.42857142857142855,Mandarin (Beijing),material,material,material
dumpling,dumpling,category_organization,material,1,7,dumpling,3,0.42857142857142855,Mandarin (Beijing),material,material,material
dumpling,dumpling,category_organization,shape,0,7,dumpling,2,0.2857142857142857,Mandarin (Taiwanese),shape,shape,shape
dumpling,dumpling,category_organization,shape,0,7,dumpling,2,0.2857142857142857,Mandarin (Beijing),shape,shape,shape
dumpling,dumpling,category_organization,shape,0,7,dumpling,2,0.2857142857142857,Mandarin (Beijing),shape,shape,shape
dust,dust,category_organization,material,1,8,dust,7,0.875,Turkish,material,material,material
dust,dust,category_organization,color,2,8,dust,1,0.125,Turkish,color,color,color
dustpan,dustpan,category_organization,shape,0,8,dustpan,7,0.875,Russian,shape,shape,shape
dustpan,dustpan,category_organization,shape,0,8,dustpan,7,0.875,Mandarin (Beijing),shape,shape,shape
dustpan,dustpan,category_organization,material,1,8,dustpan,1,0.125,Russian,material,material,material
dustpan,dustpan,category_organization,material,1,8,dustpan,1,0.125,Mandarin (Beijing),material,material,material
eagle,eagle,category_organization,shape,0,8,eagle,1,0.125,Turkish,shape,shape,shape
eagle,eagle,category_organization,shape,0,8,eagle,1,0.125,Mandarin (Taiwanese),shape,shape,shape
