_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,block,theword
ROW35676,6495,survey-multi-select,30,268457,0,P1741,STUDY0008,SESS1291,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,zoo
ROW35677,3060,survey-multi-select,31,271519,0,P1741,STUDY0008,SESS1291,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35678,1752,html-button-response,32,273273,0,P1741,STUDY0008,SESS1291,0,0,,
ROW35679,2368,instructions,33,275641,0,P1741,STUDY0008,SESS1291,0,,,
ROW35680,5570,instructions,0,5574,0,P1734,STUDY0008,SESS1318,0,,,
ROW35681,6201,html-button-response,1,11780,0,P1734,STUDY0008,SESS1318,0,0,precautions_survey,
ROW35682,9339,html-button-response,2,21122,0,P1734,STUDY0008,SESS1318,0,0,vocabulary_classification_criteria,
ROW35683,3529,html-button-response,3,24654,0,P1734,STUDY0008,SESS1318,0,0,lavender_instruction,
ROW35684,4089,html-button-response,4,28745,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35685,6840,survey-multi-select,5,35596,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape""]}",category_organization_semblocked,truck
ROW35686,3443,html-button-response,6,39043,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35687,9471,survey-multi-select,7,48522,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""color""]}",category_organization_semblocked,bear
ROW35688,2867,html-button-response,8,51392,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35689,4395,survey-multi-select,9,55796,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""material""]}",category_organization_semblocked,hair clip
ROW35690,4827,survey-multi-select,10,60629,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,pajamas
ROW35691,2527,html-button-response,11,63160,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35692,3645,survey-multi-select,12,66812,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,computer
ROW35693,3875,survey-multi-select,13,70692,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,high chair
ROW35694,1574,html-button-response,14,72269,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35695,4272,survey-multi-select,15,76548,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,nut
ROW35696,2426,survey-multi-select,16,78982,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,spinach
ROW35697,2433,survey-multi-select,17,81422,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,sprouts
ROW35698,1326,html-button-response,18,82753,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35699,5191,survey-multi-select,19,87950,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""color""]}",category_organization_semblocked,blood
ROW35700,8944,survey-multi-select,20,96901,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,buttocks
ROW35701,3007,survey-multi-select,21,99914,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,shoulder
ROW35702,946,html-button-response,22,100864,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35703,5861,survey-multi-select,23,106733,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,blanket
ROW35704,3406,survey-multi-select,24,110147,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""material""]}",category_organization_semblocked,tape (object)
ROW35705,2075,survey-multi-select,25,112228,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""material""]}",category_organization_semblocked,tape (object)
ROW35706,2410,survey-multi-select,26,114644,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,trash can
ROW35707,915,html-button-response,27,115563,0,P1734,STUDY0008,SESS1318,0,0,category_section_intro,
ROW35708,3079,survey-multi-select,28,118649,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""color""]}",category_organization_semblocked,garden
ROW35709,3198,survey-multi-select,29,121852,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,shovel
ROW35710,3283,survey-multi-select,30,125140,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,snowman
ROW35711,3805,survey-multi-select,31,128950,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,umbrella
ROW35712,3592,survey-multi-select,32,132548,0,P1734,STUDY0008,SESS1318,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35713,5265,instructions,34,138766,0,P1734,STUDY0008,SESS1318,0,,,
ROW35714,948,html-button-response,33,133499,0,P1734,STUDY0008,SESS1318,0,0,,
ROW35715,2631,instructions,0,2632,0,P0782,STUDY0008,SESS1319,0,,,
ROW35716,3325,html-button-response,3,17639,0,P0782,STUDY0008,SESS1319,0,0,lavender_instruction,
ROW35717,9332,html-button-response,2,14313,0,P0782,STUDY0008,SESS1319,0,0,vocabulary_classification_criteria,
ROW35718,2345,html-button-response,1,4979,0,P0782,STUDY0008,SESS1319,0,0,precautions_survey,
ROW35719,3511,html-button-response,4,21151,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35720,8732,survey-multi-select,5,29889,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,pencil
ROW35721,2321,html-button-response,6,32211,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35722,3788,survey-multi-select,7,36001,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,owl
ROW35723,2807,html-button-response,8,38809,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35724,3109,survey-multi-select,9,41921,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""material""]}",category_organization_semblocked,underpants
ROW35725,3644,html-button-response,10,45566,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35726,2960,survey-multi-select,11,48529,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""material""]}",category_organization_semblocked,radiator
ROW35727,973,html-button-response,12,49503,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35728,3047,survey-multi-select,13,52553,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""color""]}",category_organization_semblocked,coffee
ROW35729,3999,survey-multi-select,14,56554,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""color""]}",category_organization_semblocked,nugget
ROW35730,2545,survey-multi-select,15,59101,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""color""]}",category_organization_semblocked,raisin
ROW35731,2480,survey-multi-select,16,61583,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""color""]}",category_organization_semblocked,yogurt
ROW35732,919,html-button-response,17,62503,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35733,4530,survey-multi-select,19,71825,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,dustpan
ROW35734,4787,survey-multi-select,18,67293,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,cd
ROW35735,4679,survey-multi-select,20,76506,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,iron (object)
ROW35736,4025,survey-multi-select,21,80534,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,telephone
ROW35737,927,html-button-response,23,84924,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35738,3459,survey-multi-select,22,83995,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,video
ROW35739,4369,survey-multi-select,25,92642,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape""]}",category_organization_semblocked,sprinkler
ROW35740,3346,survey-multi-select,24,88271,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,bank
ROW35741,3246,survey-multi-select,26,95891,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,sun
ROW35742,3220,survey-multi-select,28,100421,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,and
ROW35743,1306,html-button-response,27,97198,0,P0782,STUDY0008,SESS1319,0,0,category_section_intro,
ROW35744,4191,survey-multi-select,29,104614,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""shape""]}",category_organization_semblocked,cot
ROW35745,2289,survey-multi-select,30,106905,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""color""]}",category_organization_semblocked,lemonade
ROW35746,2067,survey-multi-select,31,108974,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""color""]}",category_organization_semblocked,mayonnaise
ROW35747,1846,survey-multi-select,32,110822,0,P0782,STUDY0008,SESS1319,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35748,988,html-button-response,33,111811,0,P0782,STUDY0008,SESS1319,0,0,,
ROW35749,1263,instructions,34,113075,0,P0782,STUDY0008,SESS1319,0,,,
ROW35750,9832,html-button-response,1,13605,0,P1663,STUDY0008,SESS1321,0,0,precautions_survey,
ROW35751,3757,instructions,0,3767,0,P1663,STUDY0008,SESS1321,0,,,
ROW35752,3447,html-button-response,4,31002,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35753,4918,html-button-response,3,27554,0,P1663,STUDY0008,SESS1321,0,0,lavender_instruction,
ROW35754,9028,html-button-response,2,22634,0,P1663,STUDY0008,SESS1321,0,0,vocabulary_classification_criteria,
ROW35755,3785,survey-multi-select,5,34798,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,kite
ROW35756,3659,html-button-response,6,38459,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35757,5652,survey-multi-select,7,44117,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,beetle
ROW35758,4341,survey-multi-select,9,52045,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,horse
ROW35759,3577,survey-multi-select,8,47699,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,caterpillar
ROW35760,3771,survey-multi-select,10,55821,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""color""]}",category_organization_semblocked,sheep
ROW35761,3243,survey-multi-select,11,59069,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,spider
ROW35762,3307,survey-multi-select,12,62381,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,squirrel
ROW35763,3372,survey-multi-select,13,65759,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,swallow (animal)
ROW35764,3378,html-button-response,14,69140,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35765,3328,survey-multi-select,17,78107,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""color""]}",category_organization_semblocked,bathroom
ROW35766,3754,survey-multi-select,15,72901,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""material""]}",category_organization_semblocked,diaper
ROW35767,1870,html-button-response,16,74773,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35768,1215,html-button-response,18,79323,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35769,4143,survey-multi-select,19,83469,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,sprouts
ROW35770,1172,html-button-response,20,84644,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35771,3764,survey-multi-select,21,88412,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,back
ROW35772,1439,html-button-response,22,89852,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35773,4366,survey-multi-select,23,94220,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""color""]}",category_organization_semblocked,can (object)
ROW35774,2652,survey-multi-select,24,96877,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,clock
ROW35775,2284,survey-multi-select,25,99165,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,terrace
ROW35776,1532,html-button-response,26,100701,0,P1663,STUDY0008,SESS1321,0,0,category_section_intro,
ROW35777,4058,survey-multi-select,27,104765,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,cradle
ROW35778,4723,survey-multi-select,28,109493,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,grill (object)
ROW35779,5435,survey-multi-select,29,114933,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,hot chocolate
ROW35780,6906,survey-multi-select,30,121844,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,octopus
ROW35781,2540,survey-multi-select,31,124389,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""shape""]}",category_organization_semblocked,tower
ROW35782,4010,survey-multi-select,32,128403,0,P1663,STUDY0008,SESS1321,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35783,1551,html-button-response,33,129955,0,P1663,STUDY0008,SESS1321,0,0,,
ROW35784,2584,instructions,34,132541,0,P1663,STUDY0008,SESS1321,0,,,
ROW35785,903,html-button-response,1,3563,0,P1588,STUDY0008,SESS1324,0,0,precautions_survey,
ROW35786,2657,instructions,0,2659,0,P1588,STUDY0008,SESS1324,0,,,
ROW35787,3560,html-button-response,4,30422,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35788,18203,html-button-response,2,21767,0,P1588,STUDY0008,SESS1324,0,0,vocabulary_classification_criteria,
ROW35789,7232,survey-multi-select,5,37656,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,truck
ROW35790,5094,html-button-response,3,26862,0,P1588,STUDY0008,SESS1324,0,0,lavender_instruction,
ROW35791,4131,survey-multi-select,7,50593,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""material""]}",category_organization_semblocked,chalk
ROW35792,8803,html-button-response,6,46461,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35793,8037,survey-multi-select,8,58631,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""shape""]}",category_organization_semblocked,guitar
ROW35794,4571,html-button-response,10,67020,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35795,3816,survey-multi-select,9,62449,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""material""]}",category_organization_semblocked,top
ROW35796,3362,survey-multi-select,11,70384,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""shape""]}",category_organization_semblocked,animal
ROW35797,1568,html-button-response,13,74760,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35798,2806,survey-multi-select,12,73191,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""shape""]}",category_organization_semblocked,dinosaur
ROW35799,3339,survey-multi-select,15,82053,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""material""]}",category_organization_semblocked,porch
ROW35800,4657,survey-multi-select,17,87570,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""color""]}",category_organization_semblocked,candy
ROW35801,3952,survey-multi-select,14,78713,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,dryer
ROW35802,858,html-button-response,16,82912,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35803,3413,survey-multi-select,18,90985,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""shape""]}",category_organization_semblocked,peas
ROW35804,3966,survey-multi-select,19,94952,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""color""]}",category_organization_semblocked,pomegranate
ROW35805,3575,survey-multi-select,22,105824,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""color""]}",category_organization_semblocked,yogurt drink
ROW35806,4102,survey-multi-select,20,99055,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""color""]}",category_organization_semblocked,shark
ROW35807,3192,survey-multi-select,21,102248,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""material""]}",category_organization_semblocked,soup
ROW35808,1749,html-button-response,23,107574,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35809,2206,html-button-response,25,114502,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35810,4720,survey-multi-select,24,112295,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""color""]}",category_organization_semblocked,cheek
ROW35811,2245,survey-multi-select,27,120316,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""material""]}",category_organization_semblocked,cloth
ROW35812,3566,survey-multi-select,26,118069,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""shape""]}",category_organization_semblocked,box
ROW35813,4183,survey-multi-select,28,124500,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""shape""]}",category_organization_semblocked,coin
ROW35814,2426,survey-multi-select,29,126928,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""material""]}",category_organization_semblocked,plate
ROW35815,5406,survey-multi-select,31,133109,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""color""]}",category_organization_semblocked,watering can
ROW35816,773,html-button-response,30,127702,0,P1588,STUDY0008,SESS1324,0,0,category_section_intro,
ROW35817,1148,html-button-response,33,136040,0,P1588,STUDY0008,SESS1324,0,0,,
ROW35818,1781,survey-multi-select,32,134891,0,P1588,STUDY0008,SESS1324,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35819,3280,instructions,34,139320,0,P1588,STUDY0008,SESS1324,0,,,
ROW35820,4036,instructions,0,4041,0,P1614,STUDY0008,SESS1325,0,,,
ROW35821,5139,html-button-response,1,9184,0,P1614,STUDY0008,SESS1325,0,0,precautions_survey,
ROW35822,8287,html-button-response,2,17473,0,P1614,STUDY0008,SESS1325,0,0,vocabulary_classification_criteria,
ROW35823,3889,html-button-response,3,21364,0,P1614,STUDY0008,SESS1325,0,0,lavender_instruction,
ROW35824,6445,html-button-response,4,27810,0,P1614,STUDY0008,SESS1325,0,0,category_section_intro,
ROW35825,9223,survey-multi-select,5,37040,0,P1614,STUDY0008,SESS1325,0,"{""Q0"":[""material""]}",category_organization_semblocked,train
ROW35826,3520,html-button-response,6,40562,0,P1614,STUDY0008,SESS1325,0,0,category_section_intro,
ROW35827,6276,survey-multi-select,7,46842,0,P1614,STUDY0008,SESS1325,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,goat
